v.id,on road old,on road now,years,km ,rating,condition,economy,top speed,hp,torque,buying price,profit 
1801,753248,783248,3,24192,2,3,12,191,128,158,580838,6
1802,823486,863486,4,29804,5,2,19,163,88,99,644507,8
1803,889899,909899,2,18424,2,6,16,188,102,194,723207,9
1804,588060,628060,4,30708,2,1,10,181,79,186,408537,6
1805,619826,659826,4,39028,2,6,14,155,58,162,431538,9
1806,389617,459617,7,61803,2,8,16,165,134,92,162607,13
1807,537126,637126,10,79730,5,8,19,182,98,196,208765,15
1808,921685,991685,7,60676,2,9,14,169,95,96,695723,13
1809,326835,336835,1,7865,5,5,8,155,86,120,170569,11
1810,983897,1073897,9,76221,3,3,12,168,91,110,700563,8
1811,418149,488149,7,66682,5,7,7,198,109,134,186104,15
1812,1120439,1140439,2,19496,1,4,6,148,91,98,952936,8
1813,932184,972184,4,31276,3,4,10,167,54,89,751733,10
1814,1073720,1163720,9,84591,2,7,16,142,53,185,781761,10
1815,307615,317615,1,8517,1,1,19,155,72,106,151401,4
1816,484734,584734,10,78740,5,8,12,146,140,154,157363,15
1817,931801,1031801,10,87410,3,2,17,164,103,132,596416,6
1818,730280,800280,7,53606,2,6,7,189,71,171,511631,9
1819,873816,883816,1,9399,1,7,8,199,102,199,716180,11
1820,412538,502538,9,81567,5,3,10,156,132,106,123686,9
1821,478192,528192,5,38765,1,1,7,158,64,91,288606,4
1822,996036,1086036,9,73512,4,3,10,153,77,112,715324,10
1823,1115302,1145302,3,24126,2,7,7,152,117,162,942614,12
1824,317456,337456,2,19090,5,7,15,170,140,192,149778,14
1825,335692,345692,1,7142,3,10,15,166,99,188,179918,14
1826,733904,783904,5,48625,3,5,11,189,58,104,533918,11
1827,864566,954566,9,89037,2,2,19,164,64,163,568596,6
1828,1005474,1095474,9,66726,4,10,13,153,135,143,730995,16
1829,658364,748364,9,87120,4,2,20,157,114,111,364131,9
1830,663209,713209,5,39670,3,1,6,180,115,87,472530,6
1831,687278,777278,9,86562,2,1,6,191,75,199,393876,5
1832,532235,582235,5,38380,1,4,17,143,121,161,342755,8
1833,363863,443863,8,59824,4,3,7,156,95,178,123120,10
1834,749827,789827,4,29432,4,10,13,150,125,169,570667,15
1835,308894,378894,7,52479,4,7,10,145,70,85,91129,12
1836,979300,1049300,7,61852,3,5,11,153,135,163,752405,11
1837,987194,1027194,4,30616,2,1,7,147,81,199,807763,5
1838,643496,673496,3,25281,4,1,12,171,100,116,469997,6
1839,1191906,1221906,3,24396,5,1,16,146,77,149,1019203,8
1840,1144679,1154679,1,9211,4,9,15,170,94,154,986836,16
1841,998620,1018620,2,18524,2,5,10,177,140,188,831913,9
1842,912132,982132,7,56210,5,1,20,196,78,116,691051,7
1843,349014,379014,3,21318,4,9,11,159,94,97,178822,14
1844,756150,816150,6,45702,2,6,19,171,120,169,554436,11
1845,664006,704006,4,28192,1,10,8,175,66,128,486311,14
1846,335900,365900,3,21585,4,7,14,183,107,127,165593,12
1847,654514,664514,1,7944,4,10,6,160,52,110,497865,15
1848,896961,946961,5,40760,2,4,17,184,132,137,705012,8
1849,1056869,1076869,2,14634,4,1,6,175,130,156,894228,7
1850,485597,495597,1,7565,5,7,12,186,98,156,329475,14
1851,801645,821645,2,19978,1,10,12,156,133,151,633156,12
1852,577322,667322,9,85140,2,5,7,140,86,89,284982,8
1853,1182043,1212043,3,21753,4,6,20,186,116,124,1011647,13
1854,389896,429896,4,33732,5,8,9,184,135,114,206509,15
1855,1102947,1192947,9,72117,4,2,9,182,98,184,823717,9
1856,1072348,1142348,7,55783,1,10,12,141,77,146,851279,13
1857,620601,670601,5,45715,2,1,15,193,82,81,423970,6
1858,1077018,1097018,2,15888,3,10,7,174,106,167,912467,15
1859,653634,743634,9,72693,5,1,18,148,96,119,373828,7
1860,733035,773035,4,39260,3,10,6,161,73,93,544120,14
1861,606553,696553,9,79632,2,4,17,191,77,104,319808,7
1862,861250,911250,5,38225,5,10,14,156,129,154,671125,17
1863,781001,791001,1,8246,3,3,12,156,139,81,624690,9
1864,359729,409729,5,48225,2,10,11,187,91,148,159823,13
1865,914321,984321,7,60284,3,3,12,177,83,107,689166,9
1866,518516,558516,4,30740,2,10,9,170,131,148,338196,13
1867,314606,374606,6,45462,3,5,20,185,131,91,113132,11
1868,848802,948802,10,97680,1,1,12,164,96,100,503426,5
1869,321183,391183,7,58114,1,5,20,189,92,124,98198,7
1870,749054,799054,5,35765,4,3,19,145,60,152,562013,10
1871,645937,685937,4,33216,1,9,12,175,139,98,463297,11
1872,1095466,1175466,8,74336,5,1,20,140,137,156,840298,8
1873,985866,1005866,2,18662,5,2,7,148,60,148,819021,9
1874,306294,386294,8,67176,4,9,12,164,126,89,57719,15
1875,336574,346574,1,7789,2,4,13,190,57,185,180720,8
1876,1107420,1157420,5,47965,4,5,13,140,66,191,908011,12
1877,731734,761734,3,29388,3,5,13,190,75,161,553867,10
1878,861191,901191,4,30960,3,5,9,158,110,138,680971,9
1879,754879,784879,3,22482,2,9,15,143,76,172,583675,12
1880,897131,937131,4,28916,3,2,13,182,75,119,719216,8
1881,511339,571339,6,46146,2,1,18,140,56,153,309626,5
1882,1024749,1124749,10,92630,4,5,20,168,117,81,683800,10
1883,1077082,1177082,10,84310,3,7,20,146,88,196,744372,13
1884,519477,559477,4,35892,1,8,14,146,76,134,334242,10
1885,414530,484530,7,57995,2,9,19,143,59,183,191249,12
1886,589862,679862,9,78867,3,10,18,192,76,81,303315,16
1887,1199860,1229860,3,26223,5,3,15,194,98,111,1025158,9
1888,641587,691587,5,41200,1,2,20,176,67,91,449471,5
1889,564476,614476,5,41085,1,3,18,170,85,200,372382,5
1890,434515,444515,1,7640,3,6,10,156,50,127,278555,10
1891,964375,1064375,10,94580,2,1,12,196,50,128,622004,4
1892,305615,325615,2,16274,5,5,12,155,139,170,140909,12
1893,534730,584730,5,43290,1,3,12,164,125,109,340431,7
1894,551727,621727,7,60319,1,1,20,167,102,194,326905,4
1895,484725,544725,6,42018,3,2,15,154,81,108,286956,8
1896,541817,581817,4,33188,1,1,10,178,64,183,359909,5
1897,495091,555091,6,46368,3,4,6,199,127,98,292796,9
1898,1196748,1276748,8,67784,2,6,6,158,109,191,947960,9
1899,958210,1048210,9,69471,4,10,7,191,54,144,680986,17
1900,1037669,1087669,5,48635,2,3,20,193,98,95,837934,8
1901,640589,720589,8,65808,2,8,18,185,111,109,393613,12
1902,330637,350637,2,19140,5,8,10,184,137,92,162834,14
1903,1147009,1237009,9,89199,1,7,16,157,85,151,850525,9
1904,658893,698893,4,37948,5,1,20,161,87,83,471857,9
1905,887546,907546,2,16642,5,4,20,176,60,104,722553,12
1906,1074930,1084930,1,8286,5,9,9,180,111,100,917939,17
1907,329248,359248,3,23220,2,2,20,173,135,100,157901,5
1908,713317,813317,10,79240,2,2,12,198,101,173,386193,5
1909,982258,992258,1,8975,2,10,10,197,54,140,824726,15
1910,791573,801573,1,7271,3,2,19,142,57,186,636326,7
1911,519979,569979,5,42510,1,7,14,163,139,161,326108,11
1912,990808,1040808,5,37275,4,3,12,192,84,196,802257,9
1913,1024569,1074569,5,37125,2,5,6,148,55,125,836168,10
1914,708328,738328,3,23937,3,7,8,161,105,97,535748,13
1915,847765,897765,5,43200,5,5,17,192,105,162,653040,13
1916,767669,777669,1,8507,2,4,13,183,73,114,611097,9
1917,1067862,1107862,4,28976,5,3,18,196,51,120,889626,11
1918,532670,562670,3,25881,3,4,6,146,89,107,358395,10
1919,720678,740678,2,17306,1,1,15,157,119,189,555644,4
1920,1049872,1119872,7,59150,4,9,12,193,79,100,825284,14
1921,400284,430284,3,24123,4,4,6,153,65,189,227682,9
1922,640897,650897,1,8155,5,7,20,188,116,99,484185,13
1923,1172541,1212541,4,38724,3,4,13,173,124,83,984642,8
1924,536623,596623,6,58914,4,5,8,168,99,91,321614,12
1925,638140,668140,3,22326,1,8,16,167,117,196,467252,12
1926,1183381,1193381,1,7266,3,6,10,174,81,151,1027795,11
1927,481512,491512,1,8012,4,4,8,145,90,167,325263,11
1928,388163,398163,1,8362,4,9,19,146,86,151,231169,14
1929,905396,995396,9,69570,2,9,18,184,64,139,628298,14
1930,398117,408117,1,9527,1,3,12,199,118,171,240705,6
1931,954795,1044795,9,75708,4,8,14,175,88,153,671482,14
1932,913899,963899,5,42870,3,5,9,187,56,195,719668,11
1933,681041,771041,9,72207,4,2,11,164,76,141,401721,9
1934,336111,346111,1,7753,3,4,20,186,121,115,180206,9
1935,912200,1002200,9,84600,2,9,11,197,115,96,620072,12
1936,434828,534828,10,78630,2,9,20,146,86,94,107719,13
1937,1069731,1089731,2,15432,2,5,16,192,91,144,906116,9
1938,1138562,1188562,5,40475,2,2,18,153,86,160,947078,7
1939,694591,704591,1,7493,4,6,18,159,60,180,538697,11
1940,352864,442864,9,87732,2,7,13,181,62,99,57764,10
1941,456057,556057,10,86470,2,4,18,181,59,193,121523,9
1942,662055,752055,9,75330,3,5,6,190,54,131,379440,11
1943,756965,806965,5,42185,5,2,6,165,81,101,563504,9
1944,1044995,1104995,6,44238,3,8,13,197,82,125,844502,13
1945,305472,335472,3,23133,1,9,15,199,100,154,133696,11
1946,332275,392275,6,45768,2,1,20,187,85,128,130940,6
1947,383065,393065,1,9088,5,6,10,190,95,170,225497,12
1948,349737,359737,1,8731,2,4,19,140,67,106,192941,7
1949,1013492,1103492,9,80028,3,6,18,181,139,182,726096,10
1950,910736,960736,5,45875,2,2,6,156,113,159,713852,5
1951,462095,532095,7,66822,5,6,18,173,85,193,229987,12
1952,737342,777342,4,28716,5,4,12,159,100,89,559283,11
1953,555873,615873,6,43404,3,10,8,168,66,145,356062,16
1954,1056400,1066400,1,9774,5,3,11,177,92,96,898389,11
1955,474798,484798,1,7333,4,9,10,166,121,99,318833,16
1956,713229,773229,6,57288,4,2,19,196,139,103,500101,9
1957,1054529,1084529,3,22698,4,4,13,164,86,102,883352,10
1958,452367,542367,9,78723,5,6,14,198,111,181,166116,13
1959,792066,882066,9,78813,3,7,9,196,71,155,505804,13
1960,963732,983732,2,16668,1,8,6,191,58,192,798713,12
1961,429361,449361,2,17800,3,4,12,167,139,100,263378,10
1962,947628,997628,5,37840,2,3,12,144,80,117,758688,8
1963,934598,944598,1,7457,1,8,18,197,64,81,778821,12
1964,479699,499699,2,17486,5,9,9,191,117,177,313477,17
1965,1059120,1119120,6,49644,3,10,11,178,76,158,853069,16
1966,853714,913714,6,52458,5,1,14,148,69,159,645416,7
1967,920215,990215,7,53928,4,3,12,185,70,198,701329,10
1968,801167,871167,7,59297,4,1,6,180,50,80,577088,6
1969,979223,1009223,3,25485,3,3,6,169,126,110,805431,8
1970,665230,695230,3,29466,2,3,18,182,130,163,487546,6
1971,1103063,1173063,7,60004,2,1,12,169,78,170,878461,4
1972,470576,490576,2,16850,2,8,16,152,116,169,305294,13
1973,1190490,1260490,7,69741,5,5,16,180,117,133,955542,13
1974,900262,930262,3,22974,5,1,9,188,88,105,728981,9
1975,602014,612014,1,8594,3,6,7,144,83,144,445100,12
1976,379233,469233,9,70740,5,9,10,165,96,97,100740,17
1977,1096208,1196208,10,92440,1,4,8,195,84,109,755793,8
1978,600824,700824,10,94570,2,4,16,200,96,146,258190,7
1979,457702,467702,1,8228,4,5,9,199,108,105,301154,11
1980,775076,815076,4,31476,1,5,14,140,71,172,594512,8
1981,709310,729310,2,18508,4,6,16,165,92,190,542370,12
1982,936604,1026604,9,76743,4,8,11,174,92,84,652256,15
1983,1167983,1257983,9,77535,1,1,13,145,70,102,883703,5
1984,565681,595681,3,26400,1,10,7,199,110,99,390559,13
1985,527203,547203,2,14452,5,1,9,182,119,190,364655,9
1986,715947,805947,9,82035,3,5,9,170,76,91,426627,10
1987,1162475,1172475,1,7155,1,7,17,175,90,112,1007083,11
1988,562767,642767,8,61344,1,4,10,159,52,149,320680,8
1989,624359,644359,2,15336,2,9,12,162,78,104,460512,14
1990,614517,674517,6,42264,1,5,11,179,81,136,416413,7
1991,568035,638035,7,55979,4,9,13,170,125,100,346618,16
1992,304514,364514,6,56178,4,4,19,167,66,173,92324,10
1993,857204,887204,3,24633,5,2,17,140,72,122,684177,10
1994,982293,1052293,7,67501,5,4,6,159,139,123,749666,11
1995,1198736,1278736,8,72152,4,5,20,155,125,97,945497,10
1996,1155546,1235546,8,66920,3,4,14,149,66,156,907707,9
1997,715901,755901,4,39692,3,1,17,141,86,199,527301,6
1998,1147919,1247919,10,79010,4,10,7,179,102,138,820205,15
1999,873650,903650,3,26190,1,9,19,188,93,127,698817,13
2000,755730,825730,7,67697,2,8,19,158,57,98,522826,12
